Bus,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
10,0.991996149590245,0.9911921312500993,0.9911663046609944,0.9913140762217441,0.9911327635987123,0.9898500677526397,0.9856677516021572,0.9769270764858693,0.9785606302291382,0.9843322455678725,0.9824196912729882,0.9872436828815307,0.9839158129523072,0.9812924730120278,0.9862682041895793,0.9873735588087013,0.98733367367338,0.9724170829835455,0.9691912057149297,0.9737839167212403,0.9765304531046587,0.9748125748236288,0.9703759122399223,0.9786940335090548
11,0.9918676879766983,0.9910081519666921,0.9909868489986083,0.9911309201218643,0.990986911912169,0.9896595134748892,0.9853204668943756,0.976385811353169,0.9779536016837972,0.9837930030760457,0.9816779078766512,0.9865795521230915,0.9831758970289775,0.9805437317189699,0.9856407270470254,0.9869506891628899,0.9869450604192556,0.9717157339513031,0.9687598786185899,0.9734917156639306,0.9764130603967967,0.9745752186551647,0.9695831624664251,0.9781218414061515
12,0.991590340602821,0.9904416683306903,0.9905793122615566,0.9907548065651411,0.9907394562960845,0.9892859347344858,0.9842881799958193,0.9745790489302788,0.975816685057187,0.9819458658345266,0.9788990745319737,0.9839941383698753,0.9802932270727261,0.9777007481098503,0.9833048363002808,0.9856682409565234,0.9856364734399258,0.9693459738744873,0.9682006040969986,0.9737669500017221,0.9783212147785258,0.9751188173275042,0.9670517965228891,0.9763773788897114
13,0.9916353993128091,0.9903524157806313,0.9905539703790374,0.9907398594892828,0.9907802823208381,0.9892848315519515,0.9840532052526331,0.97411036207593,0.9751467805415198,0.9813938000041579,0.9780251745445333,0.9831175053372434,0.9793058045233284,0.9767978998309749,0.982534461333089,0.9853712570190407,0.9853075263608997,0.9687907551962067,0.9686225066319272,0.9745723280427068,0.9800831601964843,0.9761030720631259,0.9664929171328926,0.9759897447121888
14,0.9919319999615384,0.9906945714546656,0.9908133131902479,0.9909575287401888,0.9910407480377331,0.9895046384983391,0.9839822142575327,0.973909477220002,0.974948920334605,0.9813778921014097,0.9774093703399462,0.9824373572381002,0.9785311627853626,0.9759865629348644,0.9818580245481757,0.9852193218507936,0.985179004370254,0.9685620079317545,0.9692680922033647,0.9757622156904602,0.9819820509247982,0.9773452037568612,0.9662272252789916,0.9757344530358978
15,0.9923410734794187,0.9911503471630506,0.9911646342750737,0.9912424655755127,0.9913759239495717,0.9898007643515081,0.9839297295292836,0.9737393386854593,0.9748138406440704,0.9813879866557901,0.9766461280260519,0.9815638508240949,0.9775797049946586,0.9749820367966848,0.9810228772526023,0.9850139703988571,0.9850621898202708,0.9683934889440629,0.9701764776150853,0.9773435121526143,0.9843203308410634,0.9788877681633835,0.9659905577177497,0.9755117880121575
16,0.9935075376878839,0.9923905692264485,0.992177827860469,0.9921220842317979,0.9923489799793379,0.9907403462436363,0.9843062478421489,0.9743911286526103,0.9752996175254167,0.9821899399177751,0.9758590827788644,0.9805002636199114,0.9764282104855027,0.9736379608442444,0.9800313327297644,0.9852740910185185,0.9856393065043308,0.969180009274133,0.9738109074970331,0.982285819884566,0.9915562040016485,0.9839239551278058,0.966703643875095,0.9760127756741064
17,0.9940980347317011,0.9930100747265349,0.9926627089638983,0.9925369187743399,0.9928186639632732,0.9911778298366395,0.9844281320781139,0.9746429297529166,0.9754402550062036,0.9824229391947297,0.9753428632288159,0.979785470290723,0.9756324125963947,0.9727494560448375,0.9793850810589092,0.9852976214086161,0.985825164832644,0.9695035545360974,0.9754170700769392,0.984468333647138,0.9946071962830606,0.9861165118604353,0.9669492212685565,0.9761832930191329
18,0.9993063451639271,0.9993671185106892,0.9993906342090553,0.9993918110136593,0.9993968477995422,0.9993326646531799,0.99915097271111,0.9987103763458478,0.9988000345978795,0.9991955131414292,0.9992254177831256,0.9995703140288799,0.9992689475840719,0.9991306725236399,0.9994064543029539,0.9993291781761048,0.9993101892921286,0.998455822638768,0.9977376097153045,0.9978166946534156,0.9978580078488185,0.9980283678050185,0.9982465077399505,0.9987316757523423
19,0.9981933021339571,0.9983994821657819,0.9984613360977962,0.9984824518900773,0.9985202656497398,0.9984299142354567,0.9979666546373308,0.9971192939215916,0.9970482015602455,0.9981434790432115,0.9983399655673374,0.9992271711669926,0.9985548540370671,0.9979162107998168,0.9986726264230777,0.9985164377568527,0.9983548701631983,0.9965300887741062,0.9948061279929751,0.9945832069484226,0.9944954871060058,0.9951570747165137,0.9961056324093523,0.996919628131585
