Bus,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
18,1.0394210706586988,1.039521121315261,1.0395761580428786,1.0395801341206155,1.03957078016793,1.0395215426501965,1.0393914018881176,1.0389533418509769,1.0389914949551982,1.0391686103587603,1.0391326489175736,1.039403634851801,1.0390969663684368,1.0389593725767126,1.039244980264596,1.0392309290384487,1.03942346904437,1.0387795351717521,1.0382904234134396,1.038211673022275,1.0381590344901077,1.038409349196993,1.038770217458773,1.0391423910447046
19,1.0385653302070603,1.0387771601721858,1.0388616859196997,1.0388809884819046,1.0388968218833854,1.0388277706053148,1.0384895197705701,1.0377427454773112,1.0376945431639313,1.038446977511939,1.0385525130444688,1.039336575964707,1.0387084849173083,1.0381372189560372,1.0388206360755725,1.0386743150303972,1.0388039295238625,1.0373393800661288,1.036058132898491,1.035729394529164,1.0355764226814332,1.0362038306685306,1.037125493446761,1.0377499446381933
20,1.038397762403702,1.038635998264533,1.0387241784492456,1.0387453673200495,1.0387571209724247,1.0386942575858524,1.0383320921558676,1.0374795616448618,1.0374467395448947,1.0382699189645686,1.038434723801695,1.039330758087875,1.0386239824304473,1.0379558474100974,1.0387125346870503,1.0385607369912597,1.0387168042640655,1.0370900117358617,1.0356063878541448,1.035265750162091,1.035036886466075,1.0357414528439184,1.036816097385912,1.0375040701559897
21,1.0381992022655568,1.0384668152163674,1.038559521758353,1.0385869075200773,1.0385993602377843,1.0385440537995883,1.038157301740237,1.0372133896889644,1.037217338097723,1.0381187837718644,1.0383207595971915,1.039347477120482,1.0385419964701559,1.0378192682676937,1.038673688542035,1.0384730640306457,1.0386448605640464,1.0368689988716364,1.035137692258693,1.0347996352102085,1.034549376924043,1.035298114523814,1.036536801121698,1.0372748234203104
22,1.036775877439763,1.0373275989265474,1.037660456566876,1.0376600451720606,1.0375788640930812,1.0371792343970454,1.0367021833742345,1.0340158466954037,1.0342880087758772,1.0346797148155784,1.0344574984985344,1.0360201184076157,1.0338034185101257,1.0337390684415309,1.0352047178548636,1.035251534845476,1.0364995023692252,1.032835071439939,1.0304351081587992,1.029915463060814,1.0297285219461274,1.0311537173742717,1.0329574945851294,1.035379808132406
23,1.0352831407859862,1.0361156813608394,1.0365483518732839,1.036530040552457,1.0364519412114575,1.0358465152155851,1.03555310755654,1.03203889466812,1.0323852590701592,1.0329730347027122,1.0332163710556161,1.0356886956105358,1.0320381116187156,1.0325630826755485,1.0342031805063547,1.0341414092002603,1.0353156805819084,1.0301579637832414,1.0263953572740094,1.0254184510628772,1.0256258819478397,1.0277329490163336,1.0299568115704296,1.0334196113426561
24,1.0343930110016786,1.03544291184296,1.0359726782686813,1.035935217945856,1.0358777005889657,1.0351457957471952,1.034909529696021,1.0311538339623014,1.0316256104690114,1.0326383017391523,1.0329230691057558,1.0354708653106666,1.031744444985184,1.0322230071589724,1.033941619766181,1.0337413989530797,1.0348503147609216,1.0293724083825626,1.0247996388861562,1.0229005075184952,1.0232121991497456,1.0261836385976058,1.0286019271439628,1.0324010462975315
25,1.033859317915794,1.0348547021445325,1.0356341837427274,1.0357586239838605,1.035327637866714,1.0346389583458484,1.0326133369636195,1.025210668086734,1.0260909636040658,1.0264520404738748,1.024525713804829,1.0259973417495865,1.02271586830659,1.0207103715936099,1.025357433123157,1.0270857412757644,1.0316531554614443,1.0232246468207684,1.0199819081995625,1.0195684540017775,1.0171487223366176,1.02048304973343,1.0256345399498994,1.0306199503312383
26,1.033333576478232,1.0344007515327847,1.0352219387207744,1.0353609981948497,1.0348941326289578,1.0342183368750564,1.0321087966151665,1.0242947801545887,1.025399294023121,1.0260729250644016,1.0242280010710596,1.0260174379793903,1.0226415205284423,1.0205480577908792,1.0252813321431444,1.0268317496899257,1.0313550616708607,1.0220956547152793,1.0186058394076352,1.0181436873998226,1.0154028739756158,1.0190478307957285,1.0245428005599615,1.0298718613887021
27,1.0309623068191245,1.0323513615208055,1.0333535170271908,1.0335610514165354,1.0329498057373108,1.0323432031671833,1.0297923646797322,1.020120839050321,1.022304077835819,1.0243324074588085,1.0227537930427844,1.0257700599536477,1.022049817360092,1.0197271651670234,1.0247149330731884,1.025615360663703,1.0298587648474515,1.016832783577109,1.0124697204230937,1.0121245616322314,1.0074655437279083,1.0126415781237896,1.0195945120743974,1.0265406237742802
28,1.029357825161061,1.0309241649536838,1.032072571867556,1.032326618571545,1.0316489416160741,1.0310804056661484,1.0281994065580602,1.017085420081924,1.0201188229951175,1.0231044133161717,1.021765214359133,1.0256153452799093,1.021646056285961,1.0191534774332496,1.0243736372067993,1.0248001712548411,1.028874561658346,1.0130733935870502,1.0081335878356261,1.0077926380247726,1.0016797470482737,1.0080315457687028,1.0160019719456646,1.0241969766954766
29,1.0286617660972643,1.0303025113863797,1.031516059630725,1.0317952201817173,1.0310642550144462,1.0305212684490845,1.0274849179277852,1.0156974719424323,1.0191146922463608,1.0225470069111702,1.0213367715667305,1.0256100778078254,1.0215361251848831,1.018951242836584,1.0242910941016767,1.024437339808435,1.028460731138893,1.0114635353196832,1.0063128610033873,1.0058924454200937,0.9991369287780476,1.0059891893082324,1.0144227288913195,1.0231785215173514
30,1.0278438368325584,1.029578096151093,1.0308976753049026,1.0312170416973483,1.0303475275588354,1.0298363823721992,1.0266328545584251,1.0137907940115785,1.0174971118322123,1.0216000589966943,1.020809268795626,1.0255249835230125,1.0214332346597874,1.0186544679796428,1.0242024769965086,1.0238361526095519,1.0276835427947728,1.009834832387591,1.0037054011889148,1.002852090758505,0.9962537628043695,1.0032840770427889,1.0125766920869175,1.0218706840323508
31,1.0276853250257343,1.0294488445518368,1.0307822626430825,1.0311150275234153,1.0302318217859634,1.02970695602318,1.0264567915453406,1.013403744008112,1.0171344365748973,1.0213946741710458,1.020714670692605,1.0255592259755035,1.0214241546245513,1.0186163593204258,1.0242029205865923,1.0237760632981525,1.027508644551544,1.009483925342253,1.003156443576454,1.002183139561866,0.9956042651573913,1.0026462731942394,1.0121387240031405,1.0215971864923599
32,1.0276407712527453,1.029406792081815,1.0307455614868386,1.0310760725472483,1.0301971612933747,1.0296571167011037,1.0263788408294428,1.0133004443141007,1.0169761983412042,1.0213356351429,1.0207041109012982,1.0255854973470575,1.0214541985986716,1.0186371199903281,1.0242188019834113,1.0237550154796087,1.0274734207618,1.0093851746999118,1.0029629298810223,1.001975913590343,0.9953960280317269,1.002461861670727,1.0119838406573374,1.0215191092484877
