Bus,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
10,0.9927214842083377,0.9915921231614364,0.9922188904967985,0.9929030417313071,0.9923875943088019,0.9913205278154433,0.9871761456407795,0.9775459117035907,0.9767267232487563,0.9773789998641504,0.9758087388539508,0.9811610041599602,0.9792235046155684,0.9763893334192124,0.9808055003176918,0.9792911895605133,0.984126494930495,0.9698605936395559,0.9722473637007413,0.9738167065982457,0.9729027191071111,0.9741050909350565,0.9776972122837397,0.9797319377296418
11,0.9922625805670416,0.9910699243457304,0.9917843497394403,0.9925181721126327,0.9920086124670392,0.990921049390706,0.9867898277364623,0.9768917647181611,0.9760236853150279,0.9767211312895105,0.975316903885321,0.9808705026889964,0.9789184611685244,0.9761124627398902,0.9805378282169052,0.9789032860409952,0.9836502626581548,0.9690230535236065,0.9712060041594199,0.972551686471921,0.9715727577732912,0.9728879829915037,0.9767614890332691,0.9790548672918972
12,0.9903083046571838,0.9887922701812755,0.9900341420630201,0.9910348132307294,0.9905175100972418,0.9893817605597028,0.9852724532499155,0.9741464611905907,0.9729976027683848,0.9737890529626353,0.9730465240038765,0.9793233396649141,0.9773384668224132,0.9747687574369318,0.9792413916150126,0.9772571445231173,0.9815317444090529,0.9653900816516222,0.9667078723264342,0.9672853459655565,0.9662121054829045,0.967835260675735,0.9728537590465517,0.9763251413165641
13,0.9895717002212715,0.9879071480083479,0.9893669555997116,0.9904760333448153,0.9899585363839725,0.9888023236431798,0.9847160661318014,0.9731186792371674,0.9717794869910503,0.9725706891472242,0.9721569320702491,0.9786456243944925,0.9766573932405138,0.9742669199916637,0.9786940713664827,0.9766109214308494,0.9807041431031408,0.964056057787601,0.9650139033561822,0.9653088997085948,0.9642188191687026,0.9660062258750697,0.9714356300133201,0.9753275453988807
14,0.9891592666255518,0.9875267163746988,0.989054994204839,0.9902191378054985,0.9896885305697486,0.9885213170717257,0.9844187520651625,0.9724940792055902,0.9711778906509831,0.9720665197274829,0.9717030052627638,0.9783438453623888,0.9763685418046463,0.9740248965927674,0.9784009523943995,0.976268503499498,0.9802080962611057,0.9632531198340957,0.9639308207936589,0.9641166407062508,0.9629702882453702,0.9648416679917541,0.9705345920654183,0.9746218830670482
15,0.9887409408036214,0.987138609145837,0.9887458398287694,0.9899610218542129,0.9894124509622924,0.9882466209446641,0.9841393018187248,0.9718768710551752,0.9706244152473024,0.9715706070212078,0.9712275813589056,0.9780233167248255,0.976101386266849,0.973800956735276,0.978115408301823,0.9759116879867894,0.9797103247000191,0.9624893580526322,0.9629300444136455,0.9629979773937399,0.9617812394838706,0.9636571702546468,0.9696385405176552,0.9739321422548113
16,0.9880361307724816,0.9864749719202203,0.9882206567006622,0.9895352218659925,0.9889469972328836,0.9877977493043494,0.9837365296411562,0.9711790119172355,0.9697905346718865,0.9707792359105645,0.9703812191960687,0.9774089573810678,0.9756520954215726,0.9733848312150508,0.9776325568255917,0.9753254986642157,0.9790878591371175,0.9613991467798669,0.961473707474941,0.9612861465030884,0.9600295646527822,0.9619624186003982,0.968257301230657,0.972956868396815
17,0.9877935382555423,0.9862450068095062,0.9880379957221681,0.9893990089213083,0.9887981023337857,0.9876552025970002,0.9836156335877169,0.9709629073277123,0.969490481664331,0.970479887800922,0.9701161707394428,0.977206793873819,0.9754983015476322,0.9732355930060542,0.9774995718359422,0.9751708119170223,0.9788733021191323,0.9610964238765676,0.9611181391545555,0.9607268492314308,0.9594836252844822,0.9613858490904281,0.9678031809145199,0.9726344486699293
18,0.9994884122524481,0.9995382719348774,0.9995560290790301,0.9995584893019379,0.9995618022529938,0.9994994162800778,0.9992571683115804,0.9988193297954965,0.9988004685323479,0.998991210239121,0.998886765500766,0.9992073450946574,0.9989393429392195,0.9987744722651597,0.999068796809311,0.9990087839999007,0.9992441926294349,0.9984583567822133,0.9982204338327065,0.9983178284172054,0.998352850612197,0.9985028353824301,0.9986806259204617,0.9988629870176493
19,0.998375572573353,0.9985708017014163,0.9986268851141252,0.9986492821790214,0.9986853651040137,0.9985968168275856,0.998072976473185,0.9972284216695866,0.9970486362591003,0.9979389604103819,0.9980010124534862,0.9988640773880145,0.9982250133524495,0.9975595761423149,0.9983347204673603,0.9981957824207643,0.9982888102721874,0.996532627827844,0.9952903809317898,0.9950859772753693,0.9949920112764067,0.995632917057301,0.9965406862437268,0.9970511786819007
20,0.998157655001104,0.9983872260209954,0.9984480578658645,0.9984729093671014,0.9985036904730124,0.9984231166423063,0.9978661833809271,0.9968831168489978,0.9967145002535721,0.9976879826496916,0.9978239395515605,0.9988099347234703,0.9980770738639227,0.9972971832171282,0.9981609805794781,0.9980318585155561,0.9981482845827417,0.9961987180297108,0.9946979048118514,0.9944822964449858,0.994289863809446,0.9950312259466352,0.9961381191196091,0.9967312438712325
21,0.9978994286997027,0.9981672071161876,0.9982339206371481,0.9982668326670225,0.9982985269677586,0.9982277106072132,0.9976368820562008,0.9965340291924042,0.996404764416538,0.9974715455356967,0.9976527898354814,0.9987869646120274,0.9979339206606669,0.9970941130982605,0.9980786481462807,0.9979022751643777,0.998028590171491,0.9959020737453999,0.9940835122336203,0.9938753785514765,0.9936553812957369,0.9944542788942717,0.9957747022267325,0.9964329363977389
22,0.997338078979108,0.9975461793019821,0.997637437143162,0.997619664508524,0.9976123865990123,0.9971031711597667,0.9960244208548089,0.9933701631659997,0.9933111446937172,0.9935913369903289,0.9929452146896545,0.9948315441280671,0.9927562415158423,0.9927358866245669,0.994168054294758,0.9939220412952854,0.9954761815498884,0.9909926561101984,0.9903869486678651,0.9909692684989364,0.9913833439851866,0.9921227047540944,0.9926161617981036,0.993852365492964
23,0.9953969933359166,0.9959699909025812,0.996190819968533,0.9961497202888627,0.9961465679700867,0.9953686017861741,0.9945090418578343,0.9907674183530762,0.990718691757258,0.9911674058148905,0.9910962178530545,0.9939482425283587,0.9900862132558087,0.9909474508937947,0.9925421148432761,0.9923187229161351,0.9936706429316211,0.9874095827053243,0.9850802281690371,0.9851120151219457,0.9860462378440499,0.9876720344997512,0.9887078411234361,0.9912974625402468
24,0.9942393860864945,0.9950949256362169,0.995441925147801,0.9953758910178732,0.99539957403513,0.9944565715465058,0.9936628379737189,0.9896026087058647,0.9896804092986378,0.9906457485110873,0.990615168042234,0.9934718087540918,0.9895457507318461,0.9903949504885343,0.9920642776280459,0.9917305414495353,0.992951958169013,0.9863458119083937,0.9829820064024998,0.9818316978090365,0.9829053443149202,0.9856557395710333,0.9869427272621331,0.9899696732793996
25,0.9987538152694087,0.9980430549956109,0.9977143747671355,0.9978060327014159,0.9976264831929077,0.9967959216247293,0.9926274303449686,0.9865274601290827,0.9860312327032527,0.9855183356199965,0.9819690547914826,0.9846745197863173,0.9831273506420297,0.9801916579108013,0.9845552917565988,0.9844330992914448,0.9909087157434366,0.9813108895544029,0.9874073586725088,0.9916074654522516,0.9911002203429429,0.9910004363805353,0.9903033223352996,0.9886598097188752
26,0.9985690073142454,0.9979132666840824,0.9976118387993755,0.9977121563876423,0.9975086427799367,0.9966757457511999,0.9923816746594574,0.9859020860681019,0.9852988185603146,0.9844840674975969,0.9808722723500248,0.9838238708880686,0.9821556308816359,0.9791305799981674,0.9836203606014641,0.9834247502640309,0.9903529628949115,0.9802013437282863,0.9869938045549796,0.9912634424213368,0.9904501187671672,0.9906235299602679,0.9901246735418692,0.9882732195294021
27,0.9976801468817799,0.9972525884924359,0.9970563660844076,0.9971969800550802,0.9968991773082883,0.9960825404027895,0.9912653170824463,0.9832660884289374,0.9824530496106885,0.9805357243119199,0.9765947934360363,0.9804303470981941,0.9783265464286929,0.9750625145832666,0.9799442339940454,0.9795188404896968,0.9881229543982472,0.9757505624345509,0.9851810114249059,0.9902196925992696,0.9878681614674686,0.9889996170403799,0.9890377864369356,0.9866783744919135
28,0.9972517689031508,0.996912094398142,0.9968080377440394,0.9969723766977016,0.9966586818665288,0.9958357460213942,0.9906269993301094,0.9814259729913622,0.9805047810803494,0.9776718465235554,0.9735330537932155,0.97792935865864,0.9755049244664517,0.9720583219965385,0.9772925283814302,0.9767066289182964,0.9866414901588915,0.9726641201513292,0.9842021227182804,0.9897082049932551,0.9861786969237645,0.9880688387018245,0.9884127838296122,0.9856973612875315
29,0.9972355164656734,0.9969251311013154,0.9968579720772218,0.9970365105438761,0.9966939433500795,0.9958702284562455,0.9904330414174504,0.9806336093154324,0.9795140995207045,0.9760123440204492,0.9717447874196122,0.9764229591768226,0.9738541074267539,0.9703176359894689,0.9757409167020166,0.975050295664198,0.9858419278500768,0.9712221790671361,0.9842868606421313,0.9899168467965395,0.985745431029246,0.988061281381651,0.9885733578306389,0.9854194500270821
30,0.9982647416911098,0.9978936129263426,0.9978393782610004,0.9980229883811543,0.9975881195725332,0.9967381076769473,0.9911693101311889,0.9809033556374381,0.9786917940293944,0.9734176745968728,0.9690792694642338,0.9737292578181607,0.9711214133704311,0.9673374812232094,0.973111460199316,0.9722670062260359,0.9847700500891658,0.9716317431588836,0.9867923125158772,0.9924331959447705,0.989407933295071,0.9909271094967785,0.9912400434937902,0.9863787360900208
31,0.9987703218539968,0.9983730032705791,0.998293301116188,0.998477904164334,0.9980540918739099,0.9971646394533212,0.9915796698729396,0.9813711515133196,0.9787141838806963,0.9727798573669745,0.968385170661479,0.9730105326796282,0.9703366911641114,0.9665054839328626,0.9723592743358773,0.9715948432264165,0.9845886432954088,0.9721372051414028,0.9880931404817865,0.9937717157346685,0.9911451171800578,0.9922806456682111,0.9923803010559359,0.9869467906985718
32,0.9996036197202399,0.999124223514934,0.9989943558474697,0.9991547907244819,0.9987709174634065,0.9978372894134379,0.9923038890080944,0.9825310585295477,0.979247085614546,0.9724294061988308,0.9678647353633401,0.9723091609502975,0.9696271786028743,0.9657547954509604,0.9716405826913774,0.9710007231033954,0.9847290365408571,0.9734303869003763,0.9903855681672218,0.9962877436579445,0.9942431778019729,0.9947970980470603,0.9942865775847924,0.9880435586347448
