Bus,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,0.9996856705227957,0.9997052069175972,0.9997150564409596,0.9997155129562422,0.999712083601187,0.9996381176240839,0.9993873363334714,0.9989490027184097,0.999102094228723,0.999248208521904,0.9991009626218305,0.9994453944330334,0.9991548259113647,0.9990157370621573,0.9993081617625733,0.9992284779446069,0.9995694196995467,0.998774122018507,0.99864818409714,0.9988241658764824,0.9989086697307156,0.998966960836334,0.9990330316344311,0.9991343310950265
2,0.998556250388876,0.9985923104509765,0.9986065534549717,0.998601319988533,0.9985811309972715,0.9981252052370454,0.9966683673425499,0.9941298293310017,0.9950407443667514,0.9955680374687833,0.9945722530825845,0.996422169574916,0.9947627497691075,0.9941394792834737,0.9957961876546672,0.9954207083238084,0.9975929163433639,0.9930861719559646,0.9929689919631224,0.9941961610861508,0.9946823519542491,0.9948592333516677,0.9949548238093497,0.9953260424020638
3,0.9986136026194229,0.9984737157371495,0.9984391865330077,0.9984309842707699,0.9983861609602084,0.9977605440725439,0.9953428276821159,0.9916857733544837,0.9930993570358863,0.9937488424642896,0.9919555399019417,0.9943690802321737,0.9923867294784847,0.9911397019739164,0.993671414475454,0.9932758298670571,0.9968125941380654,0.9904394456478197,0.9910740572707257,0.9933071504809942,0.9939233980420157,0.993813480917625,0.993688314005382,0.9936627556612078
4,0.998792887366842,0.9984841878760048,0.998358747046172,0.9983751404200929,0.9982891574551607,0.9974726402908268,0.9941708306010248,0.9893325430368012,0.9912340918157484,0.991923282786306,0.9893449477456276,0.9922278235633621,0.9900021069610286,0.9881094712814414,0.9915660533299763,0.9911973588920222,0.9960873271540926,0.9878517821181445,0.9894741529477636,0.9926898126167538,0.9933989379621544,0.9930543874474003,0.9926288784422479,0.9921208818945972
5,0.9995688163735914,0.9988532531878161,0.9984936462496359,0.9985750949207288,0.9983861880919304,0.9971888924360931,0.9919663653012085,0.9846491031939122,0.9876236810003739,0.9883427380787958,0.9841324718785801,0.9879169659574141,0.9852643884717649,0.9820191831106553,0.9873442236176821,0.9870580842957882,0.994873081681907,0.9828094092195598,0.9870878489946285,0.9925173205384569,0.9932248509330683,0.992345767214234,0.991077054467469,0.9892406114286795
6,0.9990023500497391,0.9983177101868815,0.9980284729812315,0.998128666663874,0.9979079736144408,0.9966041237186855,0.9913078974508726,0.983455786615928,0.9866037195811851,0.9871497679840711,0.9829772309864075,0.9871277198410957,0.9843051536719631,0.980949099850266,0.986485755392862,0.9860261627607038,0.9941751928694128,0.9815027183744698,0.9855581248679589,0.9908436892245394,0.9915735800116591,0.9906615266837833,0.9898800978434704,0.9884393957820244
7,0.9984407443624783,0.9977816314826171,0.9976001680329503,0.9977623137250627,0.9974579395964399,0.9960648637024865,0.9903189929714941,0.9814453946536635,0.9847011934211071,0.9849246175677671,0.9806818112076648,0.9857001271103848,0.9824401178350687,0.9787697898295211,0.9847228228566357,0.983988190179408,0.9931192827931354,0.9790071956755518,0.9835420482942154,0.9887971296973748,0.9896344452674395,0.9889117925722172,0.9886512804720488,0.987183579930326
8,0.9980571844075148,0.9971879714966054,0.9971177540026127,0.9973677422574964,0.9970213957948212,0.9955466209974361,0.9892627216897193,0.9791808208003334,0.9824671755655981,0.9819079346802742,0.9775825672812614,0.983162016577266,0.97953930992734,0.9756974660499573,0.9820400342421131,0.9810889594137221,0.9918743997739794,0.9761305376271986,0.9817637746491219,0.9871246542870419,0.9880720644188022,0.987574371251801,0.9876095807465918,0.9860575595411859
9,0.9977926245194833,0.99670966837407,0.9967527187174295,0.9970862508628809,0.9966959544331186,0.9951526613392625,0.9883021660261825,0.9771580448788888,0.98057499935159,0.9790272875082978,0.9745197500701428,0.9806659673197041,0.9766619703698454,0.9727267365071103,0.9795006939853289,0.9782610662993269,0.9908112673948457,0.9736662499743759,0.9803972913223923,0.9858217944803535,0.9869059164861852,0.98656135427303,0.9868497823018167,0.9851255595956107
