Bus,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
17,1.0090845301947062,1.0044161175210264,1.0010297968220456,1.000806118861004,1.00213818406103,1.0007950429134687,0.9915615640715256,0.9929357058843384,0.9721863834055132,0.9590251349877128,0.9569691674465075,0.9622283505804295,0.9598422750188174,0.9557215141481468,0.960411996851967,0.9571324170627151,0.9696588446018642,1.0055234046635788,1.031751205846602,1.036596570336204,1.0407182957299006,1.0377640651548554,1.0295099476068312,1.0177661300727137
18,0.9991908551238889,0.9992828369845737,0.9993259308473059,0.9993287276489957,0.9993290377943929,0.9992694180799866,0.9990728122211134,0.9986243222601207,0.9985543887771106,0.9988185092102434,0.998905594333681,0.9993437511093035,0.9990289035724461,0.9989255379518523,0.9991323453702203,0.9989629859896588,0.9989777230958553,0.998448411470422,0.9979439528540046,0.9978291162296824,0.9977646117637188,0.9980875062179088,0.9985093609081294,0.998905697428899
19,0.9980776830644184,0.9983151188199857,0.9983965724192289,0.9984193109838705,0.998452396023255,0.998366418915419,0.997882843352865,0.9970251026968149,0.9967698599438695,0.9977092310289172,0.9979542428205245,0.9988724680226698,0.998210039023734,0.9976380608008324,0.99830717615766,0.9981054043895948,0.9979472201116866,0.9964967882624429,0.9950006752833402,0.9945948970374578,0.994401773484388,0.9952163845542745,0.9963690522022889,0.9970939669095406
20,0.9978597003922495,0.9981314960865593,0.9982177038873599,0.9982428975173802,0.9982706789711385,0.998192643826607,0.997675001293206,0.9966782748245009,0.9964297731250422,0.9974478665280215,0.9977652375470742,0.9987950379945607,0.9980430834674532,0.9973624693323629,0.9981168657101257,0.9979333710304998,0.9977930430556473,0.9961581700916683,0.9944057765012729,0.9939907775352397,0.9936992082568594,0.9946144410793177,0.9959664156377429,0.9967740458433885
21,0.997601396940069,0.9979114207823365,0.9980035172187535,0.998036773311172,0.9980654675549102,0.9979971592576903,0.9974446869317798,0.9963277211717214,0.9961143267356105,0.9972214626011797,0.9975826309479621,0.9987497091671286,0.9978816714484214,0.9971467236108705,0.9980186277383001,0.99779600459526,0.9976602470062074,0.9958570061034966,0.9937890440591504,0.9933834248024966,0.9930643480501973,0.994037251938332,0.9956029360394533,0.9964757511882097
22,0.995448201743681,0.9959240483782815,0.9961762960586968,0.9961606374096065,0.9961342914208088,0.9956424756170777,0.9948559704929466,0.9921337519015526,0.9917613480230111,0.9925184741582261,0.99309225252799,0.9957547298743193,0.9933706140645303,0.9937255593861705,0.9946114281769286,0.9936497193842471,0.9938173054831345,0.9909388005663031,0.9886323300763732,0.9878592886069257,0.9876413013090263,0.9894812139287802,0.991526595885599,0.994122814421459
23,0.9935034106397915,0.9943452816929785,0.9947275489559451,0.9946885318184977,0.9946662894036011,0.9939050118243384,0.9933290028385475,0.989513582466247,0.9891077170735697,0.9899912506963267,0.9911274875363232,0.9946463747836846,0.990516846891437,0.9918104321127545,0.992825246468348,0.9919672415003936,0.9918764094028248,0.987309618430913,0.98329397499499,0.9819819150008842,0.9822836641399892,0.985018527783387,0.9876139379789814,0.9915686112399297
24,0.9923435917445428,0.993468784028929,0.9939775507868707,0.9939135639824103,0.9939181820649303,0.9929914921026473,0.9924776162879775,0.9883412663956908,0.9880434364600147,0.9894261437327818,0.9905970441440478,0.9940739666823072,0.9898977385495193,0.9912036985702166,0.992278982357121,0.9913453236546093,0.9911000580480509,0.9862262216949248,0.9811825408803976,0.9786904835845559,0.9791306601064873,0.9829967783137993,0.9858468618462317,0.990241186067923
25,0.9909459057476834,0.99133639455987,0.9916834786305123,0.9917949425630846,0.9915230104854159,0.9907434304305264,0.9875992919613656,0.9807887239618107,0.9796455536165228,0.9814951724641665,0.9825714508186555,0.9888606328663053,0.9859242581265586,0.9841540948050477,0.9866607347036208,0.9834583498565466,0.9847573137422904,0.9798341384943089,0.9785822571089362,0.9777377676761956,0.9747341514056964,0.9788047633195806,0.9841828127053156,0.9885018129372023
26,0.9902589725331745,0.9907430470320209,0.9911445160517982,0.9912751215960636,0.9909563109576187,0.9901932278986282,0.9869295397552421,0.9795741732653633,0.9786843949204314,0.9809060701692378,0.9820762177757709,0.9886806631871508,0.9856589833134085,0.9838258712911669,0.9864148590520091,0.9830540904821669,0.9842448484581271,0.9783105556019972,0.9767593906761292,0.9758696232295148,0.972440158728597,0.9769236955262673,0.9827544312859706,0.9875241678890797
