Bus,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,0.9996321386496995,0.999651210266638,0.9996622590202655,0.9996625667724309,0.9996604146164165,0.9996019279948363,0.9993988161929457,0.9990232244676469,0.9989499314807033,0.9991626487161884,0.9990475793886928,0.9993077597485096,0.9990752280792852,0.9989743674418058,0.9992084319484408,0.9991597150687531,0.999335770842682,0.9987281194538898,0.9986361935225436,0.9987638709266601,0.9988007542890208,0.9988892778267136,0.9989865614039062,0.9991413374486567
2,0.9982166005399629,0.9982496971411444,0.9982715437692865,0.9982653664937117,0.9982532816885693,0.9978957939044105,0.9967472061899931,0.9946092432520061,0.9941104608799324,0.9950868109905561,0.9943047154717406,0.995687695575001,0.9943709731331131,0.993955836795027,0.995262262898736,0.9950328611437057,0.9961914756869876,0.9928225111776248,0.9929053832177928,0.9938137457915551,0.9939966311088645,0.9943658057599678,0.994659919776425,0.9953704724883631
3,0.9980619471701193,0.9979171571517013,0.9978949546146187,0.9978852210447651,0.997853558259469,0.9973882560893002,0.9954813205490408,0.9924792389828128,0.9916495833774384,0.9930744727556933,0.9916446991251238,0.9934163960276252,0.9919477389559047,0.9909783568825676,0.9929756534604971,0.9927299180193122,0.9946769477398244,0.9900605437277051,0.990993015944039,0.992687058540113,0.9928089693765703,0.9930116947378107,0.993209443227165,0.9937348797939521
4,0.9980206353942824,0.9977050013565087,0.9975967732499803,0.9976110407448682,0.9975434708413039,0.996951714429021,0.9943727419320406,0.9904545759281957,0.9892519868742681,0.9910620750492454,0.9890053606973549,0.9910798539033964,0.9895397681838223,0.9879892890546236,0.9907246302581314,0.9904982448785361,0.9932063732580942,0.9873595680797752,0.98937691091986,0.9918217864525269,0.9918370931361375,0.9919311109563016,0.9919585167978751,0.9922217953981471
5,0.9983277550584291,0.9975826191590277,0.9972462063382352,0.9973253697507285,0.9971651827293523,0.996335620263019,0.9923132101044942,0.9865214025149175,0.9844403612126087,0.9870906463662678,0.983758531011088,0.9863831900496716,0.9847609264572688,0.9820134092370755,0.9862280866654991,0.986062145074327,0.9903944307410241,0.9820891911665746,0.9867378645390563,0.9908433942519868,0.9901397045449536,0.9902506885719574,0.9899226807662176,0.9894031397060785
6,0.9977627968876206,0.9970486714763446,0.9967823289704834,0.996879805005079,0.9966883183143408,0.99575690687787,0.9916697991288562,0.9854071966219735,0.9831094119086963,0.9856111799933623,0.9823224794994105,0.9853033804029013,0.9835319031182453,0.9806828509095373,0.9850736458116139,0.9847635627835978,0.9892354987708598,0.9808036990566156,0.9860745533270066,0.9900039943917277,0.9896380064834344,0.989388778534647,0.9890383273206713,0.9885495737779744
7,0.9971916733341402,0.9965034121599813,0.9963432868585027,0.996502026921852,0.9962284156656723,0.9952191678275152,0.9909663176976681,0.9838961327317233,0.9804048426218682,0.9826799331239127,0.9794855789065354,0.983283433264024,0.9811715950197148,0.9780656619504036,0.9827101352401889,0.9821365473402801,0.9870549884353349,0.9782387007161494,0.9852632607222419,0.9888792393296122,0.9885678579183039,0.9885492769087139,0.9889353232037263,0.9876678491923097
8,0.9967981247271809,0.9958999335838526,0.9958487728394428,0.9960941740668516,0.9957809962233598,0.9947079036594031,0.9902861230857366,0.9823225355301441,0.9769823739935203,0.9786400700410481,0.9755837081405666,0.9799450125315609,0.9775800485424995,0.9743434812387282,0.9791693742926113,0.9783598584382434,0.9841578881023811,0.9753223155639952,0.9856349529179684,0.9889671894995331,0.9889296404165517,0.9889491494216331,0.9895357184777617,0.9869740637416101
9,0.9965235092774097,0.9954117513145222,0.9954715410068437,0.9957992851740184,0.9954445910602497,0.9943210834683187,0.9897095201037814,0.9810020633775869,0.9739026640390724,0.9747467283378016,0.971734336358816,0.9766869951499856,0.9740431870589995,0.9707433227006704,0.975796855201696,0.974662021030672,0.9814527724776341,0.9728271496344625,0.9864404551910539,0.9894379413608201,0.9896994129448393,0.9896863021454737,0.9904406370270867,0.9864822128435322
10,0.9965094073207085,0.9953643917197263,0.9954409313804023,0.995776905891984,0.9954334832385654,0.9942896238940422,0.9896483505244128,0.980808709326384,0.9733703167416501,0.9740739455383569,0.9710641041582294,0.9761140898620482,0.9734213503610717,0.9701091161286381,0.9752040677296451,0.9740209274448207,0.9809980035767243,0.9724169346761953,0.986617606347604,0.9895633497997162,0.9898107007028575,0.9898440693029815,0.9906780445254829,0.986445555827625
11,0.9965115385768492,0.9952979408251421,0.9954097656684487,0.995762841155848,0.9954404371932563,0.9942652722220107,0.9895724880280812,0.9805116075430423,0.9724155252133471,0.97283426125049,0.9698308613704845,0.9750350539230208,0.9722672959001841,0.9689295137203697,0.9741125633808012,0.9728613147389787,0.980169290168132,0.9717155757564186,0.9870679436736235,0.9899154509417089,0.9901525205617422,0.9902516509691484,0.9911979570733055,0.9864187844659106
12,0.9966095188312623,0.9950621312565953,0.9954362553026523,0.9958958933197358,0.9956437426858563,0.9943865690968263,0.9894606998478864,0.9795446374368447,0.9688948197979037,0.9680456882602233,0.9649435207806022,0.9706677654973098,0.967594598368349,0.9642200555235877,0.9697900250756575,0.968400942994264,0.9770714375461198,0.9693457208563783,0.9897703669945775,0.9925149351811489,0.9934264854435985,0.9930603695741362,0.9935876990834548,0.9866191277626882
13,0.9967341980498271,0.9950387996671335,0.9955078286436502,0.996002935239739,0.995787302489852,0.9945008845336937,0.9895032684376897,0.9793342188612678,0.9677077950835566,0.9663291169749197,0.9632182649139991,0.9690704024684195,0.9658787662495575,0.9625566905661278,0.968218067585772,0.9668116370047593,0.9760575190361296,0.9687904431450189,0.991306502668633,0.9940878492180546,0.9955034352232401,0.9947632955578696,0.9947428209211343,0.9868641546450506
14,0.9971674495638666,0.9954995629743614,0.9959264659261857,0.9964097503037984,0.9962140533427435,0.9949037590050135,0.989787417907835,0.979456797101606,0.9669584856242636,0.9651271602823313,0.9617481338830705,0.967666659226322,0.9643765483691022,0.9609855994352164,0.9667334319368757,0.9653647541938832,0.9752088824103076,0.9685616525447431,0.9932247018483253,0.9961728328191527,0.9978915925096699,0.9968732491121353,0.9964167444696859,0.9873678405063937
15,0.9977730497403442,0.9961280734990098,0.9965048298398729,0.9969605738610082,0.9967853233466332,0.9954585154855455,0.9902083141382917,0.9797149777330235,0.9661323664315853,0.9636762047462372,0.9599394245862113,0.965907283427885,0.9625367580736381,0.9590541424335619,0.9649085664052404,0.9635772055067418,0.9741953850221998,0.9683930887339455,0.9957652530670766,0.9989118164745404,1.0009152363556566,0.9995519766795489,0.9986633845710274,0.9881354975861305
16,0.9991194355079102,0.9975143579461903,0.9977387601176704,0.9981208467824931,0.9979939099952334,0.9966626110644122,0.9912332182767981,0.9809632478222026,0.9654141443608405,0.9617566814208505,0.9571583839248514,0.963153113899348,0.9596784327487958,0.9559222374486719,0.96203289836912,0.960792974607682,0.9731654043576153,0.9691794663905835,1.001971090765265,1.0056082334935708,1.0088207345289038,1.006233060299092,1.0033936673145758,0.9901136632494323
17,0.9998940133228095,0.9982951121254071,0.9984372896652036,0.9987870168998609,0.9986860500314471,0.9973439842285456,0.991809367709682,0.9816244707685179,0.9648819682327716,0.9605571304860457,0.9556165082327254,0.9615679851013148,0.9580090810646367,0.9541213043897948,0.9604147522047002,0.9592602762202858,0.9724753896294637,0.969502964265077,1.0051445475051948,1.008899713293515,1.0125003781087467,1.0095095456647487,1.0060488988969147,0.9912378152289932
18,0.9994620711592958,0.9995125980069197,0.9995310177434701,0.9995332184441955,0.9995367611450865,0.999474242794762,0.9992342509445163,0.9987966609998292,0.9987079368991307,0.9990265864585041,0.9989294119762233,0.9992538197969911,0.9989800568392845,0.9988192006353854,0.9991116378806729,0.9990473040808777,0.9992044048451024,0.9984558242330677,0.9981828321473117,0.9982783424656018,0.9983021005076025,0.9984639057148699,0.9986589826146784,0.9988810178646484
19,0.9983492020644171,0.9985451028594948,0.9986018504715382,0.9986239882790349,0.9986603019871755,0.998571620555201,0.9980500318663819,0.9972057166126527,0.9969559416140009,0.9979743739910842,0.998043696823909,0.9989105680806007,0.9982657564174129,0.9976043590774818,0.9983775930722468,0.9982343339091365,0.9982489843649905,0.9965300903714951,0.9952526680219335,0.9950463624340301,0.9949410888077319,0.995593874641323,0.9965189963096025,0.9970692423810846
